0,0.624,0.712,0.428,0.478,0.806,0.92,0.99,0.796,0.901,0.846,2.38,2.58,2.13,1.95,0.609,0.623,12.564,12.21,6.69,1.76,1.71,11.404,11.56,0.783,0.654,1.07,0.823,3.13,3.14,1.07,1.04,1.43,1.32,1.28,1.38,23.879,24.262,16.062,16.225,1.87,2,3.83,3.87,0.205,0.185,3.15,3.31,2.45,1.89,2.93,0.574,0.61,0.644,0.48,0.409,0.37,2.23,2.41,2.54,2.51,0.632,0.758,2.46,2.24,6.4,6.8,0.537,0.436,1.29,1.06,3.09,2.87,1.11,1.01,1.24,1.17,1.09,1.04,24.746,25.602,15.007,14.983,69.23,7.14,0.423,0.475
0,0.685,0.723,0.527,0.559,1.05,1.08,0.939,0.969,1.12,1.04,2.89,2.7,2.18,2.19,0.77,0.697,11.399,11.065,5.92,2.08,2.04,11.823,12.02,0.753,0.728,1.02,0.994,3.38,3.27,1.15,1.07,1.59,1.6,1.34,1.47,25.23,24.836,14.917,16.015,1.7,1.76,3.32,3.46,0.214,0.186,3.41,3.33,2.31,1.77,1.62,0.575,0.665,0.601,0.586,0.365,0.357,3.17,3,2.71,2.83,0.853,0.827,2.52,2.48,8.02,8.13,0.535,0.401,1.41,1.32,3.41,3.02,1.17,1.11,1.33,1.36,1.21,1.25,30.157,30.895,15.966,16.367,68.215,6.79,0.401,0.364
0,0.824,0.913,0.502,0.578,0.932,1.03,1.18,1.25,1.13,1.09,3.41,3.39,2.81,2.78,0.722,0.855,16.88,17.086,7.04,2.14,2.07,13.227,12.531,0.907,0.814,1.04,1.24,4.82,4.98,1.42,1.41,1.94,2.25,1.87,2.13,31.746,31.369,21.106,21.762,1.83,1.87,4.39,4.36,0.219,0.203,3.62,3.68,2.88,7.75,6.25,0.8,0.7,0.846,0.72,0.373,0.336,2.44,2.79,3.22,3.15,0.899,0.836,2.66,2.29,7.17,6.73,0.492,0.44,0.946,1.24,4.46,4.06,1.3,1.24,1.27,1.34,1.31,1.53,32.586,32.641,18.433,19.486,85.97,7.5,0.553,0.582
0,0.663,0.763,0.492,0.516,0.615,0.701,0.781,0.857,0.952,0.814,2.44,2.43,1.67,1.96,0.521,0.475,13.497,14.199,5.69,1.62,1.57,10.752,10.918,0.73,0.818,0.904,0.761,3.16,3.44,1.1,0.858,1.18,1.08,1.26,1.35,22.456,23.036,13.973,14.516,1.38,1.4,3.46,3.45,0.214,0.187,3.1,3.2,2.4,2.73,3.06,0.436,0.456,0.485,0.493,0.464,0.4,2.18,1.99,2.08,2.29,0.536,0.489,1.92,1.8,6.21,6.3,0.386,0.41,0.957,0.72,2.93,2.96,1.11,0.914,0.876,0.967,1.16,0.871,21.039,21.613,12.027,12.549,108.43,6.18,0.348,0.393
0,0.689,0.808,0.477,0.493,0.803,0.956,0.928,1.09,1.08,0.933,2.66,3.03,1.93,2.51,0.575,0.71,11.879,11.24,5.93,1.8,1.74,11.915,12.223,0.753,0.669,0.827,0.85,3.55,3.4,1.61,1.25,1.4,1.08,1.49,1.52,23.981,24.129,17.084,16.459,1.52,1.61,3.62,3.49,0.19,0.185,2.74,2.89,2.01,4.31,2.54,0.502,0.618,0.579,0.502,0.314,0.402,2.61,2.47,2.68,2.95,0.666,0.872,2.47,2.23,6.06,7.39,0.476,0.348,1.2,1.03,3.3,3.19,1.62,1.02,1.2,1.05,1.19,1.06,25.322,24.454,15.365,14.559,105.03,6.78,0.453,0.444
0,0.741,0.89,0.374,0.473,1.11,1.31,1.31,1.18,1.09,1.14,3.35,3.29,2.83,2.91,0.77,0.901,15.129,15.085,7.08,2.05,1.92,14.684,14.443,0.796,0.975,1.13,1.13,4.85,5.09,1.6,1.35,1.83,2.08,1.82,1.88,30.391,29.86,21.815,22.563,1.78,1.87,4.29,4.29,0.269,0.214,3.8,3.58,2.95,7.41,5.96,0.719,0.715,0.712,0.614,0.461,0.393,2.63,2.95,2.87,3,0.855,0.816,2.36,2.26,7.29,7.14,0.392,0.593,0.94,1.03,3.86,4.15,1.54,1.43,1.52,1.63,1.38,1.33,26.502,26.52,17.558,17.558,113.1,7.5,0.74,0.556
0,0.765,0.887,0.365,0.433,0.92,1.27,1.12,1.14,0.912,0.993,3.41,3.37,2.72,2.64,0.71,0.805,15.183,14.884,6.83,1.99,1.76,13.59,14.105,1.01,0.7,0.95,1.13,4.46,4.24,1.47,1.35,1.56,1.31,1.84,2.11,29.747,29.478,20.767,21.199,1.67,1.71,4.14,4.15,0.23,0.203,3.42,3.28,2.83,9.06,4.15,0.804,0.79,0.785,0.529,0.48,0.608,2.69,2.77,2.94,2.73,0.991,0.801,2.42,2.19,6.39,7.09,0.588,0.616,0.863,0.931,3.49,3.2,1.47,1.44,1.2,1.18,1.4,1.41,26.169,26.342,16.973,17.586,118.94,7.38,0.605,0.526
0,0.579,0.681,0.457,0.511,0.722,0.876,0.844,0.851,1,1.04,2.43,2.46,1.97,1.8,0.511,0.609,14.121,13.842,6.04,1.46,1.47,8.83,9.42,0.568,0.697,0.738,0.746,3.34,3.06,1.25,0.804,1.45,1.19,1.62,1.44,20.038,19.638,14.809,15.42,1.42,1.52,3.16,3.26,0.212,0.192,3.05,3.01,2.34,4.12,3.02,0.422,0.495,0.472,0.378,0.487,0.552,2.42,2.27,2.32,2.41,0.542,0.746,1.85,1.76,5.28,5.76,0.427,0.532,0.71,0.981,3.24,2.93,1.38,0.972,1.17,1.01,1.2,0.953,22.202,22.116,14.653,14.915,79.691,5.89,0.421,0.347
0,0.706,0.824,0.513,0.562,1.14,1.28,1.29,1.38,1.29,1.16,3.56,3.66,2.71,2.82,0.757,0.913,15.839,15.546,7.01,2.44,1.99,13.103,12.998,1.12,1.01,1.21,1.03,4.08,4.63,1.44,1.51,1.71,1.98,1.61,1.68,30.449,29.59,20.084,21.003,1.93,2.03,4.08,4.37,0.283,0.253,4.16,4.13,2.84,2.67,3.4,0.629,0.767,0.762,0.754,0.562,0.469,2.93,3.13,3.06,3.39,0.741,0.727,2.5,2.72,6.5,7.39,0.673,0.693,1.14,0.948,4.11,4.06,1.43,1.32,1.54,1.55,1.29,1.21,28.842,29.509,17.323,18.069,83.082,7.66,0.592,0.493
0,0.869,0.991,0.523,0.581,0.821,1.1,1.01,1.06,1.17,1.15,2.92,2.74,2.71,2.59,0.551,0.845,13.605,13.065,6.6,1.99,1.81,14.799,15.16,0.82,0.695,0.968,0.925,3.92,4.87,1.44,1.46,1.99,1.3,1.94,1.93,26.926,27.101,19.702,20.346,2.05,2.33,4.28,4.39,0.251,0.197,4.15,3.87,2.61,3.03,2.53,0.402,0.588,0.489,0.494,0.556,0.753,2.73,2.71,3.29,3.36,0.632,1.04,2.88,2.87,8.33,9.87,0.833,0.509,0.866,1.07,4.49,4.71,1.59,1.37,1.63,1.25,1.6,1.42,30.314,31.557,19.43,19.826,104.47,8.65,0.601,0.429
0,0.624,0.679,0.388,0.457,0.863,0.907,0.801,0.909,1.03,1,2.67,2.45,1.87,2.21,0.771,0.762,11.071,10.722,5.46,1.61,1.54,10.376,10.469,0.845,0.831,0.946,0.848,3.13,3.28,1.05,1.11,1.66,1.6,1.47,1.63,21.547,21.399,16.274,16.54,1.81,1.89,3.49,3.57,0.225,0.194,3.12,3.04,1.98,4.4,4.23,0.62,0.499,0.541,0.553,0.242,0.186,2.74,2.62,2.5,2.72,0.792,0.713,2.15,2.27,7.56,7.65,0.435,0.528,1.31,1.31,3.6,3.59,1.21,1.4,1.25,1.1,1.15,1.07,28.829,29.402,18.788,18.456,88.968,6.1,0.511,0.411
0,0.653,0.803,0.48,0.628,0.861,1.01,0.917,0.874,1.27,1.08,2.43,2.68,2.41,2.25,0.571,0.727,13.605,13.003,6.67,2.1,1.95,12.587,11.551,0.69,0.792,0.955,0.892,3.61,4.08,1.32,1.33,1.87,1.37,1.9,1.9,25.527,25.95,17.698,18.874,1.85,1.97,4.03,3.97,0.243,0.22,3.5,3.25,2.91,5.22,5.33,0.592,0.447,0.517,0.39,0.478,0.385,2.26,2.48,2.93,2.69,0.759,0.714,2.74,2.7,7.94,7.36,0.485,0.565,1.06,1.25,4.04,3.84,1.3,1.19,1.51,1.12,1.33,1.39,28.353,29.437,18.866,19.281,123.32,7.43,0.554,0.342
0,0.723,0.804,0.448,0.491,0.862,0.984,0.901,0.882,1.27,1.15,2.58,2.53,2.27,1.79,0.604,0.652,10.883,10.664,6.03,1.7,1.52,10.857,10.098,0.691,0.8,0.828,0.746,3.26,3.43,1.01,0.789,1.57,1.3,1.46,1.56,23.31,23.637,15.104,15.566,1.47,1.56,3.65,3.72,0.235,0.204,3.04,2.87,2.1,2.44,3.18,0.614,0.579,0.614,0.519,0.626,0.616,2.7,2.57,2.84,2.6,0.695,0.779,2.31,2.09,7.64,7.45,0.519,0.679,1.01,1.1,3.73,3.13,1.22,1.04,1.33,1.08,1.25,1.2,27.346,28.107,14.9,14.943,96.967,6.8,0.562,0.498
0,0.692,0.754,0.431,0.504,0.613,0.812,0.766,0.755,0.992,1.04,2.42,2.72,2.1,2.14,0.584,0.805,4.3,3.74,5.38,1.71,1.63,12.599,13.11,0.828,0.698,0.932,1.03,3.76,4.6,1.6,1.12,1.56,1.48,1.44,1.6,26.176,25.682,17.849,17.841,1.53,1.62,3.8,3.88,0.23,0.203,3.29,3,2.08,4.35,3.81,0.399,0.391,0.404,0.372,0.317,0.281,2.21,2.38,2.18,2.17,0.522,0.744,1.85,1.93,5.93,6.6,0.512,0.395,0.99,0.995,3.78,4.56,1.58,1.07,1.19,1.31,1.12,1.11,25.867,25.998,14.883,14.549,110.38,6.52,0.532,0.451
0,0.627,0.693,0.45,0.457,0.7,0.778,0.738,0.74,1.01,0.83,2.12,2.36,1.83,1.77,0.408,0.487,11.246,10.674,6.29,1.78,1.56,10.575,10.903,0.658,0.615,0.694,0.659,2.94,2.98,1.18,0.925,1.49,1.2,1.84,1.84,22.092,22.707,15.12,15.297,1.59,1.66,3.68,3.67,0.215,0.195,3.14,3.28,2.27,1.6,1.92,0.385,0.431,0.453,0.4,0.584,0.467,2.36,2.32,2.54,2.4,0.543,0.589,2.46,2.35,8.3,7.73,0.51,0.588,1.01,0.977,3.41,2.77,1.53,1.14,1.22,0.853,1.49,1.22,29.651,29.656,17.708,16.209,79.651,6.91,0.338,0.31
0,0.615,0.768,0.41,0.466,0.844,0.95,1.01,0.946,0.931,0.968,2.9,2.76,2.37,2.51,0.708,0.85,10.792,10.254,5.85,2.09,1.88,12.649,12.3,0.736,0.623,0.892,0.897,3.59,3.87,1.23,0.963,1.78,1.24,1.57,1.51,22.821,22.855,16.213,16.567,1.59,1.69,3.8,3.72,0.211,0.176,3.01,2.96,2.38,5.17,1.94,0.665,0.565,0.613,0.53,0.412,0.428,2.75,2.7,3.01,3.36,0.768,0.705,2.62,2.76,7.72,8.64,0.62,0.448,1.13,1.19,3.61,3.88,1.75,1.17,1.56,1.19,1.27,1.26,26.279,26.463,16.118,17.281,95.396,6.9,0.499,0.463
